Date,Dia,Mês,Ano,Valor,Change %,Year-Month
2015-12-18,18,December,2015,43910.59,-7.431090213525426,2015-12
2015-01-19,19,January,2015,47758.01,8.761941026071396,2015-1
2015-02-19,19,February,2015,51294.03,7.404035469652093,2015-2
2015-03-19,19,March,2015,50953.53,-0.6638199416189372,2015-3
2015-05-19,19,May,2015,55498.82,8.920461447911453,2015-5
2015-06-19,19,June,2015,53749.41,-3.1521571089259126,2015-6
2015-08-19,19,August,2015,46588.39,-13.322974149855792,2015-8
2015-10-19,19,October,2015,47447.31,1.8436352919686705,2015-10
2015-11-19,19,November,2015,48138.88,1.4575536526728383,2015-11
2015-01-20,20,January,2015,47876.66,-0.5447156227980199,2015-1
2015-02-20,20,February,2015,51237.7,7.020205670153246,2015-2
2015-03-20,20,March,2015,51966.58,1.4225462891581886,2015-3
2015-04-20,20,April,2015,53761.27,3.453546490840842,2015-4
2015-05-20,20,May,2015,54901.02,2.1200206021918744,2015-5
2015-07-20,20,July,2015,51600.07,-6.012547672156177,2015-7
2015-08-20,20,August,2015,46649.23,-9.594638146808709,2015-8
2015-10-20,20,October,2015,47076.55,0.9160279815979777,2015-10
2015-01-21,21,January,2015,49224.08,4.561782883410093,2015-1
2015-05-21,21,May,2015,55112.05,11.961564340054709,2015-5
2015-07-21,21,July,2015,51474.28,-6.600679887610794,2015-7
2015-08-21,21,August,2015,45719.64,-11.179641560795018,2015-8
2015-09-21,21,September,2015,46590.19,1.904105106689391,2015-9
2015-10-21,21,October,2015,47025.86,0.9351110180061406,2015-10
2015-12-21,21,December,2015,43199.95,-8.135757644836271,2015-12
2015-01-22,22,January,2015,49442.62,14.45064172527979,2015-1
2015-04-22,22,April,2015,54617.36,10.466152481401657,2015-4
2015-05-22,22,May,2015,54377.29,-0.439548890682373,2015-5
2015-06-22,22,June,2015,53863.67,-0.9445487261318108,2015-6
2015-07-22,22,July,2015,50915.78,-5.472872531708295,2015-7
2015-09-22,22,September,2015,46264.6,-9.135046148757809,2015-9
2015-10-22,22,October,2015,47772.14,3.2585173112920085,2015-10
2015-12-22,22,December,2015,43469.51,-9.006567426119073,2015-12
2015-01-23,23,January,2015,48775.3,12.205773656063768,2015-1
2015-02-23,23,February,2015,51280.64,5.136493266058828,2015-2
2015-03-23,23,March,2015,51908.46,1.2242826922596928,2015-3
2015-04-23,23,April,2015,55684.85,7.275095427604672,2015-4
2015-06-23,23,June,2015,53772.43,-3.434363206509483,2015-6
2015-07-23,23,July,2015,49806.62,-7.375173485743525,2015-7
2015-09-23,23,September,2015,45340.11,-8.967703490017998,2015-9
2015-10-23,23,October,2015,47596.58,4.976763400000572,2015-10
2015-11-23,23,November,2015,48150.27,1.1632978671996863,2015-11
2015-12-23,23,December,2015,44014.93,-8.588404592539145,2015-12
2015-02-24,24,February,2015,51874.17,17.855850276258533,2015-2
2015-03-24,24,March,2015,51506.07,-0.709601715073227,2015-3
2015-04-24,24,April,2015,56594.22,9.878738564211954,2015-4
2015-06-24,24,June,2015,53842.53,-4.862139631927076,2015-6
2015-07-24,24,July,2015,49245.84,-8.537284559250846,2015-7
2015-08-24,24,August,2015,44336.47,-9.969106019919638,2015-8
2015-09-24,24,September,2015,45291.96,2.1550881249679854,2015-9
2015-11-24,24,November,2015,48284.18,6.606514710337108,2015-11
2015-02-25,25,February,2015,51811.02,7.30433860531543,2015-2
2015-03-25,25,March,2015,51858.3,0.09125471762572168,2015-3
2015-05-25,25,May,2015,54609.25,5.304743888634977,2015-5
2015-06-25,25,June,2015,53175.66,-2.625177968933823,2015-6
2015-08-25,25,August,2015,44544.85,-16.230752942229586,2015-8
2015-09-25,25,September,2015,44831.46,0.6434189361957721,2015-9
2015-11-25,25,November,2015,46866.63,4.53960232390378,2015-11
2015-01-26,26,January,2015,48576.55,3.648480806066079,2015-1
2015-02-26,26,February,2015,51760.54,6.5545824065315506,2015-2
2015-03-26,26,March,2015,50579.85,-2.2810619827382084,2015-3
2015-05-26,26,May,2015,53629.78,6.029930891451829,2015-5
2015-06-26,26,June,2015,54016.97,0.721968279564078,2015-6
2015-08-26,26,August,2015,46038.07,-14.771098786177749,2015-8
2015-10-26,26,October,2015,47209.32,2.544090141050659,2015-10
2015-11-26,26,November,2015,47145.63,-0.1349098017086492,2015-11
2015-01-27,27,January,2015,48591.23,3.0662438915335377,2015-1
2015-02-27,27,February,2015,51583.09,6.157201618481345,2015-2
2015-03-27,27,March,2015,50094.66,-2.8854998799024867,2015-3
2015-04-27,27,April,2015,55534.5,10.859121511155067,2015-4
2015-05-27,27,May,2015,54236.25,-2.3377360019447346,2015-5
2015-07-27,27,July,2015,48735.54,-10.142128189172372,2015-7
2015-08-27,27,August,2015,47715.27,-2.0934824975777477,2015-8
2015-10-27,27,October,2015,47042.94,-1.4090457834567305,2015-10
2015-11-27,27,November,2015,45872.91,-2.4871532263927354,2015-11
2015-01-28,28,January,2015,47694.54,3.9710365006274895,2015-1
2015-04-28,28,April,2015,55812.03,17.01974691442667,2015-4
2015-05-28,28,May,2015,53976.27,-3.2891833534813175,2015-5
2015-07-28,28,July,2015,49601.59,-8.104820877767215,2015-7
2015-08-28,28,August,2015,47153.86,-4.934781324550275,2015-8
2015-09-28,28,September,2015,43956.62,-6.780441728418407,2015-9
2015-10-28,28,October,2015,46740.84,6.33401749270075,2015-10
2015-12-28,28,December,2015,43764.33,-6.368114051865548,2015-12
2015-01-29,29,January,2015,47762.24,9.135087867219704,2015-1
2015-04-29,29,April,2015,55325.29,15.83478915561749,2015-4
2015-05-29,29,May,2015,52760.47,-4.635890747251392,2015-5
2015-06-29,29,June,2015,53014.21,0.48092824040422144,2015-6
2015-07-29,29,July,2015,50245.14,-5.2232599523788,2015-7
2015-09-29,29,September,2015,44131.82,-12.166987692740038,2015-9
2015-10-29,29,October,2015,45628.35,3.3910452820663073,2015-10
2015-12-29,29,December,2015,43653.96,-4.327112420238732,2015-12
2015-01-30,30,January,2015,46907.68,7.453436068572028,2015-1
2015-03-30,30,March,2015,51243.45,9.243198555119324,2015-3
2015-04-30,30,April,2015,56229.38,9.729887429515394,2015-4
2015-06-30,30,June,2015,53080.88,-5.5993859437895255,2015-6
2015-07-30,30,July,2015,49897.4,-5.997413758023596,2015-7
2015-09-30,30,September,2015,45059.34,-9.696016225294313,2015-9
2015-10-30,30,October,2015,45868.81,1.796453299138423,2015-10
2015-11-30,30,November,2015,45120.36,-1.6317188084888135,2015-11
2015-12-30,30,December,2015,43349.96,-3.9237275589113274,2015-12
2015-03-31,31,March,2015,51150.16,17.99355754884204,2015-3
2015-07-31,31,July,2015,50864.77,-0.5579454687922869,2015-7
2015-08-31,31,August,2015,46625.52,-8.334354013593304,2015-8
2016-02-01,1,February,2016,40570.03,-12.987501265401436,2016-2
2016-03-01,1,March,2016,44121.79,8.754639816633114,2016-3
2016-04-01,1,April,2016,50561.52,14.59535073259719,2016-4
2016-06-01,1,June,2016,49012.65,-3.0633374946006264,2016-6
2016-07-01,1,July,2016,52233.04,6.570528220775662,2016-7
2016-08-01,1,August,2016,56755.76,8.658734012035296,2016-8
2016-09-01,1,September,2016,58236.26,2.6085458110330917,2016-9
2016-11-01,1,November,2016,63326.41,8.740516647188535,2016-11
2016-12-01,1,December,2016,59506.54,-6.0320330806688744,2016-12
2016-02-02,2,February,2016,38596.16,-35.13963339155662,2016-2
2016-03-02,2,March,2016,44893.48,16.31592365665393,2016-3
2016-05-02,2,May,2016,53561.53,19.30803760367874,2016-5
2016-06-02,2,June,2016,49887.24,-6.8599422010536255,2016-6
2016-08-02,2,August,2016,56162.38,12.578647365538753,2016-8
2016-09-02,2,September,2016,59616.39,6.150042074427753,2016-9
2016-12-02,2,December,2016,60316.12,1.1737208509270847,2016-12
2016-02-03,3,February,2016,39588.81,-34.36446177240844,2016-2
2016-03-03,3,March,2016,47193.39,19.208912821577616,2016-3
2016-05-03,3,May,2016,52260.18,10.736228103130552,2016-5
2016-06-03,3,June,2016,50619.49,-3.1394648851190365,2016-6
2016-08-03,3,August,2016,57076.91,12.756785973149887,2016-8
2016-10-03,3,October,2016,59461.22,4.1773634907706025,2016-10
2016-11-03,3,November,2016,61750.17,3.849483747558491,2016-11
2016-01-04,4,January,2016,42141.03,-31.755604883354984,2016-1
2016-02-04,4,February,2016,40821.73,-3.130678106349072,2016-2
2016-03-04,4,March,2016,49084.86,20.24198876431742,2016-3
2016-04-04,4,April,2016,48779.98,-0.6211283886721874,2016-4
2016-05-04,4,May,2016,52552.79,7.734341014489954,2016-5
2016-07-04,4,July,2016,52568.65,0.03017917792755842,2016-7
2016-08-04,4,August,2016,57593.89,9.559385679487686,2016-8
2016-10-04,4,October,2016,59339.22,3.030408260320683,2016-10
2016-11-04,4,November,2016,61598.39,3.8072121608608844,2016-11
2016-01-05,5,January,2016,42419.32,-31.135667669236156,2016-1
2016-02-05,5,February,2016,40592.09,-4.307541940794913,2016-2
2016-04-05,5,April,2016,49053.61,20.84524349448378,2016-4
2016-05-05,5,May,2016,51671.04,5.3358560154899815,2016-5
2016-07-05,5,July,2016,51842.27,0.3313848531014685,2016-7
2016-08-05,5,August,2016,57661.14,11.224180576969346,2016-8
2016-09-05,5,September,2016,59566.34,3.3041316907712837,2016-9
2016-10-05,5,October,2016,60254.34,1.155014728116588,2016-10
2016-12-05,5,December,2016,59831.72,-0.7013934597906113,2016-12
2016-01-06,6,January,2016,41773.14,-30.18228458082102,2016-1
2016-04-06,6,April,2016,48096.24,15.136760128637672,2016-4
2016-05-06,6,May,2016,51717.82,7.529860962104329,2016-5
2016-06-06,6,June,2016,50431.8,-2.486609064341838,2016-6
2016-07-06,6,July,2016,51901.8,2.9148275492843823,2016-7
2016-09-06,6,September,2016,60129.43,15.852301846949434,2016-9
2016-10-06,6,October,2016,60644.24,0.8561697657869072,2016-10
2016-12-06,6,December,2016,61088.24,0.7321387818529868,2016-12
2016-01-07,7,January,2016,40694.72,-33.38370855012356,2016-1
2016-03-07,7,March,2016,49246.1,21.01348774484748,2016-3
2016-04-07,7,April,2016,48513.1,-1.4884427396281152,2016-4
2016-06-07,7,June,2016,50487.85,4.07055001638732,2016-6
2016-07-07,7,July,2016,52014.65,3.0240939156648716,2016-7
2016-10-07,7,October,2016,61108.98,17.484170325091107,2016-10
2016-11-07,7,November,2016,64051.65,4.815446109557064,2016-11
2016-12-07,7,December,2016,61414.4,-4.117380270453608,2016-12
2016-01-08,8,January,2016,40612.2,-33.87186067111298,2016-1
2016-03-08,8,March,2016,49102.13,20.90487587473715,2016-3
2016-04-08,8,April,2016,50292.92,2.425129011714966,2016-4
2016-06-08,8,June,2016,51629.29,2.6571732164288875,2016-6
2016-07-08,8,July,2016,53140.74,2.9275049104878104,2016-7
2016-08-08,8,August,2016,57635.42,8.458068141316822,2016-8
2016-09-08,8,September,2016,60231.65,4.504573749961405,2016-9
2016-11-08,8,November,2016,64157.67,6.518200979053357,2016-11
2016-12-08,8,December,2016,60676.56,-5.425867242373361,2016-12
2016-03-09,9,March,2016,48665.09,-19.79589811947151,2016-3
2016-05-09,9,May,2016,50990.06,4.77749039403812,2016-5
2016-06-09,9,June,2016,51118.46,0.2518137848827928,2016-6
2016-08-09,9,August,2016,57689.41,12.85435828857131,2016-8
2016-09-09,9,September,2016,57999.72,0.5378976834743199,2016-9
2016-11-09,9,November,2016,63258.26,9.066492045134012,2016-11
2016-12-09,9,December,2016,60500.61,-4.359351648306486,2016-12
2016-02-10,10,February,2016,40376.58,-33.262524129921985,2016-2
2016-03-10,10,March,2016,49571.1,22.771913817366386,2016-3
2016-05-10,10,May,2016,53070.9,7.060162070238518,2016-5
2016-06-10,10,June,2016,49422.15,-6.87523671164424,2016-6
2016-08-10,10,August,2016,56919.77,15.170566233965932,2016-8
2016-10-10,10,October,2016,61668.33,8.342549521897237,2016-10
2016-11-10,10,November,2016,61200.95,-0.757893070884208,2016-11
2016-01-11,11,January,2016,39950.49,-34.72243486416468,2016-1
2016-02-11,11,February,2016,39318.3,-1.5824336572592634,2016-2
2016-03-11,11,March,2016,49638.67,26.24826098788604,2016-3
2016-04-11,11,April,2016,50165.47,1.0612693692236386,2016-4
2016-05-11,11,May,2016,52764.46,5.180834546152968,2016-5
2016-07-11,11,July,2016,53960.11,2.2660139040558747,2016-7
2016-08-11,11,August,2016,58299.57,8.041977675731204,2016-8
2016-10-11,11,October,2016,61021.84,4.669451249811951,2016-10
2016-11-11,11,November,2016,59183.5,-3.012593523892426,2016-11
2016-01-12,12,January,2016,39513.82,-33.235073964871965,2016-1
2016-02-12,12,February,2016,39808.04,0.7446002436615862,2016-2
2016-04-12,12,April,2016,52001.86,30.63155081234845,2016-4
2016-05-12,12,May,2016,53241.31,2.383472437332035,2016-5
2016-07-12,12,July,2016,54256.4,1.906583440565246,2016-7
2016-08-12,12,August,2016,58298.4,7.449812372365283,2016-8
2016-09-12,12,September,2016,58586.11,0.4935126864545225,2016-9
2016-12-12,12,December,2016,59178.61,1.01133186688791,2016-12
2016-01-13,13,January,2016,38944.44,-34.19169527638449,2016-1
2016-04-13,13,April,2016,53149.84,36.476066930221606,2016-4
2016-05-13,13,May,2016,51804.3,-2.531597461064783,2016-5
2016-06-13,13,June,2016,49660.79,-4.137706715465706,2016-6
2016-07-13,13,July,2016,54598.28,9.942431443398302,2016-7
2016-09-13,13,September,2016,56820.77,4.0706227375660875,2016-9
2016-10-13,13,October,2016,61118.58,7.56380105373442,2016-10
2016-12-13,13,December,2016,59280.57,-3.0072851823455315,2016-12
2016-01-14,14,January,2016,39500.1,-33.36754353070492,2016-1
2016-03-14,14,March,2016,48867.33,23.714446292541048,2016-3
2016-04-14,14,April,2016,52411.01,7.251634169495236,2016-4
2016-06-14,14,June,2016,48648.29,-7.179254893198972,2016-6
2016-07-14,14,July,2016,55480.86,14.04483076383569,2016-7
2016-09-14,14,September,2016,57059.46,2.8453055702452934,2016-9
2016-10-14,14,October,2016,61767.21,8.250603843779803,2016-10
2016-11-14,14,November,2016,59657.46,-3.4156472341878463,2016-11
2016-12-14,14,December,2016,58212.11,-2.4227481357738,2016-12
2016-01-15,15,January,2016,38569.12,-33.743820658622404,2016-1
2016-02-15,15,February,2016,40092.89,3.950751274594788,2016-2
2016-03-15,15,March,2016,47130.02,17.552064717709293,2016-3
2016-04-15,15,April,2016,53227.74,12.938080654326068,2016-4
2016-06-15,15,June,2016,48914.74,-8.102917764308614,2016-6
2016-07-15,15,July,2016,55578.23,13.622662616626414,2016-7
2016-08-15,15,August,2016,59145.97,6.41931202199133,2016-8
2016-09-15,15,September,2016,57909.48,-2.090573542035068,2016-9
2016-12-15,15,December,2016,58396.16,0.8404150753900774,2016-12
2016-02-16,16,February,2016,40947.69,-29.87948180154312,2016-2
2016-03-16,16,March,2016,47763.43,16.644992672358306,2016-3
2016-05-16,16,May,2016,51802.92,8.457286254358198,2016-5
2016-06-16,16,June,2016,49411.61,-4.616168354988481,2016-6
2016-08-16,16,August,2016,58855.43,19.11255269763523,2016-8
2016-09-16,16,September,2016,57079.75,-3.0170198399705805,2016-9
2016-11-16,16,November,2016,60759.31,6.446349186883271,2016-11
2016-12-16,16,December,2016,58389.04,-3.901081167643272,2016-12
2016-02-17,17,February,2016,41630.81,-28.70098566443292,2016-2
2016-03-17,17,March,2016,50913.78,22.2983170397117,2016-3
2016-05-17,17,May,2016,50839.44,-0.14601155129317922,2016-5
2016-06-17,17,June,2016,49533.84,-2.568084935632664,2016-6
2016-08-17,17,August,2016,59323.83,19.764246018479504,2016-8
2016-10-17,17,October,2016,62696.1,5.684511603515818,2016-10
2016-11-17,17,November,2016,59770.47,-4.666366807504774,2016-11
2016-01-18,18,January,2016,37937.27,-36.52840608414155,2016-1
2016-02-18,18,February,2016,41477.63,9.332142244289066,2016-2
2016-03-18,18,March,2016,50814.65,22.51097760407237,2016-3
2016-04-18,18,April,2016,52894.07,4.092166333921421,2016-4
2016-05-18,18,May,2016,50561.7,-4.409511311948588,2016-5
2016-07-18,18,July,2016,56484.21,11.71343131263387,2016-7
2016-08-18,18,August,2016,59166.01,4.7478755567264,2016-8
2016-10-18,18,October,2016,63782.2,7.802097859903001,2016-10
2016-11-18,18,November,2016,59961.76,-5.98982161167222,2016-11
2016-01-19,19,January,2016,38057.01,-36.5311992176347,2016-1
2016-02-19,19,February,2016,41543.4,9.160966665536785,2016-2
2016-04-19,19,April,2016,53710.04,29.286577410611557,2016-4
2016-05-19,19,May,2016,50132.53,-6.660784464133707,2016-5
2016-07-19,19,July,2016,56698.06,13.096346823110672,2016-7
2016-08-19,19,August,2016,59098.92,4.234465870613557,2016-8
2016-09-19,19,September,2016,57350.37,-2.95868350893721,2016-9
2016-10-19,19,October,2016,63505.6,10.73267705160401,2016-10
2016-12-19,19,December,2016,57110.99,-10.069363961603383,2016-12
2016-01-20,20,January,2016,37645.47,-34.083667609334036,2016-1
2016-04-20,20,April,2016,53630.93,42.46317020347998,2016-4
2016-05-20,20,May,2016,49722.74,-7.287194162025534,2016-5
2016-06-20,20,June,2016,50329.36,1.2200051726835692,2016-6
2016-07-20,20,July,2016,56578.04,12.41557611700208,2016-7
2016-09-20,20,September,2016,57736.45,2.0474551610483394,2016-9
2016-10-20,20,October,2016,63837.85,10.567674320121867,2016-10
2016-12-20,20,December,2016,57582.89,-9.798199657413276,2016-12
2016-01-21,21,January,2016,37717.1,-34.49946676868771,2016-1
2016-03-21,21,March,2016,51171.54,35.671989628046695,2016-3
2016-06-21,21,June,2016,50837.8,-0.6521984681328696,2016-6
2016-07-21,21,July,2016,56641.48,11.416072292664126,2016-7
2016-09-21,21,September,2016,58393.92,3.093916331282287,2016-9
2016-10-21,21,October,2016,64108.08,9.785539316421987,2016-10
2016-11-21,21,November,2016,61070.27,-4.738575855024829,2016-11
2016-12-21,21,December,2016,57646.52,-5.606246705639261,2016-12
2016-01-22,22,January,2016,38031.22,-34.02685886329304,2016-1
2016-02-22,22,February,2016,43234.85,13.682521885966302,2016-2
2016-03-22,22,March,2016,51010.19,17.983964325075718,2016-3
2016-04-22,22,April,2016,52907.87,3.720197866347874,2016-4
2016-06-22,22,June,2016,50156.3,-5.200681864531687,2016-6
2016-07-22,22,July,2016,57002.08,13.648893558735399,2016-7
2016-08-22,22,August,2016,57781.24,1.3668974886530405,2016-8
2016-09-22,22,September,2016,58994.16,2.09915882732874,2016-9
2016-11-22,22,November,2016,61954.47,5.017971270376598,2016-11
2016-12-22,22,December,2016,57255.22,-7.585005569412506,2016-12
2016-02-23,23,February,2016,42520.94,-25.73438718775336,2016-2
2016-03-23,23,March,2016,49690.04,16.86016348650805,2016-3
2016-05-23,23,May,2016,49330.42,-0.7237265254767422,2016-5
2016-06-23,23,June,2016,51559.81,4.519300666809656,2016-6
2016-08-23,23,August,2016,58020.03,12.529565178770063,2016-8
2016-09-23,23,September,2016,58697.0,1.166786711416723,2016-9
2016-11-23,23,November,2016,61985.9,5.603182445440136,2016-11
2016-12-23,23,December,2016,57937.1,-6.531808040215603,2016-12
2016-02-24,24,February,2016,42084.55,-27.361656002803038,2016-2
2016-03-24,24,March,2016,49657.39,17.994347094123597,2016-3
2016-05-24,24,May,2016,49345.18,-0.6287281711745196,2016-5
2016-06-24,24,June,2016,50105.26,1.5403328146740947,2016-6
2016-08-24,24,August,2016,57717.88,15.193255159238749,2016-8
2016-10-24,24,October,2016,64059.89,10.987946889248178,2016-10
2016-11-24,24,November,2016,61395.53,-4.159170426299519,2016-11
2016-02-25,25,February,2016,41887.9,-31.77369753140008,2016-2
2016-04-25,25,April,2016,51861.71,23.810718608476435,2016-4
2016-05-25,25,May,2016,49482.85,-4.586929355009694,2016-5
2016-07-25,25,July,2016,56872.72,14.934204476904632,2016-7
2016-08-25,25,August,2016,57722.13,1.4935280042874588,2016-8
2016-10-25,25,October,2016,63866.2,10.644219123583976,2016-10
2016-11-25,25,November,2016,61559.07,-3.6124428884135806,2016-11
2016-01-26,26,January,2016,37497.47,-39.08701024885528,2016-1
2016-02-26,26,February,2016,41593.07,10.922336893662422,2016-2
2016-04-26,26,April,2016,53082.5,27.6234238059369,2016-4
2016-07-26,26,July,2016,56782.75,6.970753073046665,2016-7
2016-08-26,26,August,2016,57716.24,1.6439675781817487,2016-8
2016-09-26,26,September,2016,58053.53,0.5843935779600296,2016-9
2016-10-26,26,October,2016,63825.68,9.942806234177315,2016-10
2016-12-26,26,December,2016,58620.26,-8.155682791001983,2016-12
2016-01-27,27,January,2016,38376.36,-34.53396487835434,2016-1
